Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
182;152;5.000;γ_xu;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xu;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xv;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;γ_xv;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;4.000;κ_x;0.00;0.01;-0.05;204.3;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;1.000;κ_x;0.00;-0.01;0.05;-183.2;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_u;0.00;0.00;0.00;15.9;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;κ_u;0.00;0.02;-0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_v;0.00;0.00;0.00;15.9;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;κ_v;0.00;-0.02;0.08;0.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;204.3;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;;;0.00;-0.02;-0.08;-183.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
183;125;0.000;;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;0.037;;0.01;-0.02;0.07;-7.9;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;0.825;;0.01;-0.01;0.05;-148.5;1.5;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.175;;0.01;0.01;-0.05;169.8;1.5;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.963;;0.01;0.02;-0.07;10.2;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;153;5.000;ε_x;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.000;ε_x;0.01;0.00;0.02;-82.4;2.6;6.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xu;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xu;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xv;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xv;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.000;κ_x;0.01;0.01;-0.05;192.3;1.7;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;1.000;κ_x;0.01;-0.01;0.05;-167.5;1.7;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_u;0.01;0.00;0.00;19.0;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;κ_u;0.01;0.02;-0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_v;0.01;0.00;0.00;19.0;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;κ_v;0.01;-0.02;0.08;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.02;0.08;192.3;2.7;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;;;0.01;-0.02;-0.08;-167.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
184;126;0.000;;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;0.787;;0.00;-0.01;0.05;-157.9;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;0.825;;0.00;-0.01;0.05;-162.4;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.175;;0.00;0.01;-0.05;181.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.213;;0.00;0.01;-0.05;176.0;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;154;5.000;ε_x;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.000;ε_x;0.00;0.00;0.02;-92.5;2.6;7.4;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xu;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xu;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xv;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xv;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.000;κ_x;0.00;0.01;-0.05;205.2;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;1.000;κ_x;0.00;-0.01;0.05;-183.1;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_u;0.00;0.00;0.00;17.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;κ_u;0.00;0.02;-0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_v;0.00;0.00;0.00;17.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;κ_v;0.00;-0.02;0.08;0.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;205.2;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;;;0.00;-0.02;-0.08;-183.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
185;127;0.000;;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;0.825;;0.00;-0.01;0.05;-161.9;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.175;;0.00;0.01;-0.05;181.6;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;155;5.000;ε_x;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.000;ε_x;0.00;0.00;0.02;-91.7;2.6;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xu;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xu;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xv;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xv;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.000;κ_x;0.00;0.01;-0.05;205.7;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;1.000;κ_x;0.00;-0.01;0.05;-182.6;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_u;0.00;0.00;0.00;17.9;2.7;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;κ_u;0.00;0.02;-0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_v;0.00;0.00;0.00;17.9;2.7;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;κ_v;0.00;-0.02;0.08;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;205.7;2.7;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;;;0.00;-0.02;-0.08;-182.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
186;145;0.000;;0.00;-0.02;0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.075;;0.00;-0.01;0.05;-9.8;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.825;;0.00;-0.01;0.04;-84.5;1.0;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.175;;0.00;0.01;-0.04;96.4;1.0;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.925;;0.00;0.01;-0.05;10.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;;0.00;0.02;-0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;145;0.000;ε_x;0.00;-0.02;0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;3.500;ε_x;0.00;0.01;-0.02;105.9;1.6;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xu;0.00;0.02;-0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xu;0.00;-0.02;0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xv;0.00;-0.02;0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xv;0.00;0.02;-0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.000;κ_x;0.00;0.01;-0.03;109.4;1.2;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;1.000;κ_x;0.00;-0.01;0.03;-95.4;1.2;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_u;0.00;0.00;0.00;11.1;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;κ_u;0.00;-0.02;0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_v;0.00;0.00;0.00;11.1;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;κ_v;0.00;0.02;-0.05;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.05;109.4;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;;;0.00;-0.02;-0.05;-95.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
187;128;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.075;;0.00;-0.01;0.05;-6.8;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.825;;0.00;-0.01;0.03;-59.3;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.175;;0.00;0.01;-0.03;69.6;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.925;;0.00;0.01;-0.05;7.9;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;156;5.000;ε_x;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;ε_x;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.000;κ_x;0.00;0.01;-0.03;79.0;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.000;κ_x;0.00;-0.01;0.03;-66.7;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_u;0.00;0.00;0.00;9.5;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;κ_u;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_v;0.00;0.00;0.00;9.5;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;κ_v;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;79.0;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;;;0.00;-0.01;-0.05;-66.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
188;139;0.000;;0.00;0.00;0.00;-0.9;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.612;;0.00;0.00;0.00;-0.7;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.6;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.6;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;140;1.650;ε_x;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;ε_x;0.00;0.00;0.00;-0.9;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xy;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xy;0.00;0.00;0.00;-0.9;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xz;0.00;0.00;0.00;-0.9;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xz;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_x;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;κ_x;0.00;0.00;0.00;-0.9;1.3;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.206;κ_y;0.00;0.00;0.00;-0.8;1.3;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_y;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.495;κ_z;0.00;0.00;0.00;-0.7;1.2;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_z;0.00;0.00;-0.01;-0.4;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.00;-0.4;1.3;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;;;;0.00;0.00;-0.01;-0.9;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
189;140;0.000;;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.194;;0.00;0.01;-0.07;-4.9;-0.8;-0.7;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;141;1.650;ε_x;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;ε_x;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xy;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xy;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xz;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xz;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_x;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.444;κ_x;0.00;0.01;-0.07;-4.9;-1.2;-1.0;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_y;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_y;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_z;0.00;0.00;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_z;0.00;0.01;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;-0.07;-4.6;1.1;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;;;0.00;0.00;-0.07;-4.9;-1.6;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
190;141;0.000;;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;0.00;0.00;-0.13;-29.1;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;0.00;0.00;-0.13;-29.1;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;3;0.075;ε_x;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;ε_x;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xy;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xy;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xz;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xz;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_x;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_x;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_y;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_y;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_z;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_z;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.00;0.00;-0.13;-29.1;-1.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;;;0.00;0.00;-0.13;-29.1;-1.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
191;142;0.000;;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.688;;0.00;0.00;0.01;0.1;0.7;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;143;1.650;ε_x;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;ε_x;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xy;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xy;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xz;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xz;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;κ_x;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_x;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;κ_y;0.00;0.00;0.01;0.2;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_y;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.825;κ_z;0.00;0.00;0.01;0.1;0.8;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_z;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.01;0.2;0.9;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;;;0.00;0.00;0.01;0.0;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
192;143;0.000;;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.795;;0.00;0.00;-0.06;-1.9;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;0.00;0.00;-0.06;-1.9;-0.2;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;0.00;0.00;-0.06;-1.9;-0.2;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;145;1.650;ε_x;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;ε_x;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xy;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xy;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xz;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xz;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_x;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;1.031;κ_x;0.00;0.01;-0.06;-1.9;-0.5;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_y;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_y;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_z;0.00;0.00;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_z;0.00;0.01;-0.06;-1.8;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;-0.05;-1.8;0.9;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;;;0.00;0.00;-0.06;-1.9;-1.3;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
193;145;0.000;;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.00;-0.10;-6.5;-1.5;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.00;-0.10;-6.5;-1.5;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.150;ε_x;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;ε_x;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xy;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xy;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xz;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xz;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_x;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_x;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_y;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_y;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_z;0.00;0.00;-0.10;-6.5;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_z;0.00;0.00;-0.10;-6.4;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.00;0.00;-0.10;-6.4;-1.3;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;;;0.00;0.00;-0.10;-6.5;-1.7;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
194;156;0.000;;0.00;-0.01;0.07;5.0;-1.5;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.06;4.9;-0.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.06;4.9;-0.2;0.0;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;;0.00;0.00;0.06;4.6;1.0;0.8;Beam | 3 - HEA 140 | L : 1.650 m
